timestamp,demand,temperature,humidity,rain,cloud,windspeed,is_holiday,is_weekend
2017-03-30,184.8,30.9625,39.083333333333336,0.0,10.25,7.2625,0,0
2017-03-31,194.8,31.366666666666664,38.708333333333336,0.0,4.208333333333333,8.929166666666667,0,0
2017-04-01,185.4,31.6,37.91666666666666,0.0,15.541666666666666,9.025,0,1
2017-04-02,178.0,30.95833333333333,41.083333333333336,0.0,16.208333333333332,7.741666666666667,0,1
2017-04-02,178.0,30.95833333333333,41.083333333333336,0.0,16.208333333333332,7.741666666666667,0,1
2017-04-03,184.6,30.28333333333333,43.5,0.3,19.041666666666668,7.641666666666667,0,0
2017-04-04,183.8,30.166666666666668,51.125,0.4,13.416666666666666,7.774999999999999,0,0
2017-04-05,179.6,30.175,53.5,1.5,24.875,9.6,0,0
2017-04-06,181.3,30.90416666666667,44.75,0.0,10.583333333333334,7.045833333333333,1,0
2017-04-07,181.0,30.52083333333333,50.708333333333336,0.4,14.958333333333334,7.708333333333333,0,0
2017-04-08,176.5,30.7,47.54166666666666,0.0,8.833333333333334,7.058333333333334,0,1
2017-04-09,172.4,31.45833333333333,43.375,0.0,10.125,7.2875,0,1
2017-04-10,177.4,31.379166666666663,40.16666666666666,0.5,9.75,7.495833333333334,0,0
2017-04-11,176.8,30.84583333333333,26.95833333333333,0.0,0.125,9.716666666666669,0,0
2017-04-12,174.0,29.291666666666668,28.33333333333333,0.0,0.0,7.833333333333333,0,0
2017-04-13,174.7,30.241666666666664,29.25,0.0,0.0,8.174999999999999,1,0
2017-04-14,174.2,30.3375,32.875,0.0,17.958333333333332,7.520833333333333,1,0
2017-04-14,171.9,30.3375,32.875,0.0,17.958333333333332,7.520833333333333,1,0
2017-04-16,164.5,32.09166666666667,27.791666666666668,0.0,1.8333333333333333,9.041666666666666,0,1
2017-04-17,168.9,32.49583333333333,22.95833333333333,0.0,4.458333333333333,11.65,1,0
2017-04-18,174.1,32.170833333333334,28.20833333333333,0.0,4.416666666666667,9.429166666666667,0,0
2017-04-19,172.6,31.59166666666667,41.208333333333336,0.0,20.58333333333333,7.7375,1,0
2017-04-20,168.2,32.545833333333334,33.291666666666664,0.0,17.25,6.008333333333333,0,0
2017-04-21,168.6,32.52916666666667,28.20833333333333,0.0,9.083333333333334,9.441666666666666,1,0
2017-04-22,163.0,32.325,25.416666666666668,0.0,6.5,11.495833333333332,0,1
2017-04-23,156.8,32.4,23.875,0.0,0.8333333333333334,10.725,0,1
2017-04-24,161.2,32.166666666666664,25.0,0.0,1.25,10.791666666666666,0,0
2017-04-25,161.2,31.45833333333333,26.83333333333333,0.0,8.75,8.825000000000001,0,0
2017-04-26,163.5,31.98333333333333,25.291666666666668,0.0,33.333333333333336,7.466666666666666,0,0
2017-04-27,158.1,31.8125,29.20833333333333,0.0,26.58333333333333,7.545833333333333,0,0
2017-04-28,152.5,30.579166666666666,36.458333333333336,1.6,27.041666666666668,8.979166666666666,0,0
2017-04-29,145.3,30.391666666666666,35.875,0.0,28.291666666666668,8.612499999999999,0,1
2017-04-30,134.7,29.8875,38.79166666666666,0.3,21.291666666666668,5.608333333333333,0,1
